cust_id,term,amount,apy
802788,30,306268,5.19
949989,20,389106,4.82
647149,15,351825,5.16
144729,30,268958,4.55
271393,30,518242,4.23
787789,10,449405,4.0
344882,10,310174,3.77
750543,30,387373,3.78
761126,30,432329,3.99
861045,30,328753,3.81
899535,30,412445,4.6
643742,20,270825,3.98
942411,30,349146,4.3
679998,30,252815,4.72
694614,30,405531,4.8
942202,30,400419,4.47
918663,15,349234,4.52
880963,30,423955,5.14
356368,30,288241,3.71
620193,30,462708,5.29
582109,30,320298,3.6
395001,15,382734,4.06
542038,30,373395,4.53
712989,15,409591,4.26
419770,30,392246,4.78
817655,30,278035,4.82
533806,30,314022,3.84
825570,15,376244,4.56
358984,30,482469,5.01
610618,30,385949,4.34
666005,30,321703,4.42
291643,30,490352,4.39
565741,15,461736,4.62
282373,30,278139,3.68
528417,30,472889,4.17
235287,30,326126,4.11
510297,30,311355,4.23
744697,30,513235,4.25
843098,30,344906,3.86
606718,30,338674,3.48
853729,15,372315,4.53
328377,30,285828,3.7
289061,15,501874,3.97
722823,30,493997,4.32
718949,30,557076,4.84
513742,30,466415,4.48
695227,30,428957,4.14
513817,30,388593,3.69
266504,30,238891,3.91
625364,30,396185,4.56
148656,10,303529,4.51
670300,30,296557,4.01
120798,15,419046,4.45
746528,15,447757,3.56
941440,15,393244,4.52
851405,30,262614,5.2
620135,30,252667,4.84
878241,15,448621,5.16
444648,30,226340,4.16
192298,30,500890,3.77
208788,30,362971,4.14
816296,15,375087,4.04
560317,30,351256,3.69
464604,30,414584,4.33
867234,30,439666,3.42
775644,15,403726,4.27
125884,30,421426,4.49
474158,15,486989,4.04
380998,15,338102,3.7
337670,15,315716,4.15
681466,30,357916,3.82
126419,30,424433,3.07
702655,30,320520,3.95
792072,20,403435,3.97
839495,30,467643,4.49
546752,30,320238,3.56
802009,15,266061,4.43
800132,30,387726,4.43
442650,20,412531,3.99
811480,30,307395,3.22
454231,30,352028,3.13
727815,10,319889,4.47
247646,30,464150,4.94
335260,30,331945,4.14
386875,30,408588,4.67
169613,30,345403,3.23
104107,30,294671,5.38
490360,30,360159,4.59
847514,30,285916,3.78
237706,20,365759,5.09
487690,30,401003,4.36
462242,30,409524,5.01
306395,30,372481,4.68
360118,30,343308,4.58
684591,30,342679,4.82
948239,30,413967,4.41
548391,30,403370,4.4
187101,20,299186,5.01
906461,30,580554,3.47
313826,30,298769,3.71
638834,30,372639,4.05
877357,30,400881,4.83
420204,15,351273,4.57
381559,30,314640,4.46
576940,30,330268,4.93
524322,30,368361,4.35
219115,30,327088,4.28
550064,30,501863,4.42
947688,15,441311,4.17
415362,30,342589,3.71
195883,15,541357,4.88
928338,30,481506,4.11
978856,30,419668,4.33
950867,20,340619,3.95
546753,30,340635,3.09
415710,30,321204,4.32
283154,30,326564,5.04
744191,15,493827,3.66
858869,15,343376,4.05
476814,30,292325,4.58
979157,30,392726,4.58
606691,30,481296,4.14
369711,30,349001,3.65
453074,30,295022,3.67
515415,30,413662,3.41
217465,30,291556,4.83
219001,15,391262,5.12
981485,30,386478,5.68
915433,15,320489,3.56
746906,20,423305,4.43
792115,30,547333,3.88
548477,30,240953,3.78
536567,10,376166,3.3
584289,30,461873,4.62
846292,30,389182,4.65
430591,10,354639,4.44
952059,30,362459,4.91
329683,30,491143,3.52
239944,15,442624,4.28
664838,30,188868,3.34
431915,30,363823,4.28
586119,10,327580,4.02
888419,30,456054,4.63
713413,30,405832,3.19
126424,30,353891,4.75
488470,30,425185,4.17
970207,30,434294,4.41
766432,30,300829,4.53
673825,15,482701,4.29
971213,20,399317,4.35
995214,20,455963,4.62
255887,30,370720,4.31
838541,30,211234,4.45
904372,30,450679,4.75
438826,30,463918,4.02
706231,15,272348,3.66
361937,30,305317,3.91
257013,30,616094,4.13
859051,30,361677,4.39
269003,30,514002,3.45
388189,30,376470,4.89
718622,30,447899,4.68
602109,30,411327,4.28
717134,30,429759,4.0
111441,30,335284,4.35
378060,30,387291,4.43
439126,15,334177,3.88
320752,30,379154,4.72
330540,30,432724,3.17
758077,15,484318,5.02
177841,15,351775,4.14
958208,30,354551,4.0
498552,10,319915,3.88
433299,15,335818,3.56
641766,15,365912,4.89
160578,15,447357,4.4
983865,30,351250,3.77
743005,30,239234,3.95
915126,30,466153,4.95
759389,15,401735,4.6
494215,30,424013,5.26
956798,30,362649,4.83
443936,30,314477,4.14
412880,30,391314,4.71
670802,15,460351,4.53
894387,30,368067,4.0
869138,30,395345,3.8
642802,30,356713,3.43
799943,30,278138,3.7
332059,30,424816,4.09
449472,30,426360,4.39
363018,30,341545,4.97
795907,30,281327,4.66
772370,30,308183,3.82
394857,30,528712,4.19
367772,10,377717,3.85
155914,10,433473,4.77
148715,30,271558,3.85
572087,30,338279,4.9
101691,15,266683,4.66
116502,15,444481,4.04
711646,30,244725,5.15
397646,30,375913,4.54
495118,30,279194,4.47
531572,15,392467,4.03
383513,30,404373,4.05
752472,15,417924,4.31
487504,30,396287,4.21
605222,30,379217,3.94
695827,30,288437,3.01
509675,30,266814,3.74
500915,30,397710,4.21
513605,30,290947,4.72
279013,30,356702,4.3
317782,20,260769,3.77
559147,30,415946,4.92
850458,30,361081,4.67
534057,30,430988,4.35
341878,30,307580,4.21
342777,20,363869,4.22
517650,30,366249,4.27
801220,30,368266,5.15
658115,30,448828,4.42
374887,30,368568,4.6
810127,30,429711,4.61
979594,30,451953,3.36
715348,15,335282,4.33
293438,30,463569,5.05
405709,10,497743,4.3
888201,15,345535,4.65
838750,30,431560,4.54
591668,30,355018,5.41
777967,30,275885,4.2
337436,30,519114,4.11
393266,30,338632,3.83
882811,30,308871,4.13
847927,10,400506,4.43
283090,15,408414,4.22
514599,20,387396,4.17
410520,30,305089,4.03
609495,30,387159,4.35
431835,30,310063,3.72
810100,20,343139,4.65
925557,30,380784,4.34
950860,30,317050,4.59
309196,30,363528,4.19
200353,30,392467,3.51
529896,30,257334,3.91
592039,20,439642,4.38
418391,30,436025,4.14
294811,30,418961,3.73
819303,30,410437,4.0
323333,15,545687,4.34
160765,30,419307,4.47
341000,30,247607,5.12
602435,30,311249,4.08
466770,15,366227,4.59
258378,30,286978,3.85
948429,30,333845,3.99
175126,15,347248,4.34
693758,30,517405,4.18
909114,30,414233,4.08
729065,15,304144,4.92
193021,30,375600,3.59
461210,30,274225,3.69
699091,30,283103,4.74
426070,30,417223,3.7
578646,30,402439,4.11
893526,15,312012,4.91
332043,15,439400,4.13
849139,30,440125,4.93
370294,30,330270,4.7
861760,30,353557,4.03
621474,30,295551,3.87
562759,15,519789,3.44
218113,30,339702,5.34
349193,30,432397,3.24
483248,30,319949,4.0
349757,30,256878,3.71
278654,30,528291,3.97
129360,30,271885,4.06
189273,15,354020,4.78
174660,30,354758,3.88
925080,30,260322,4.64
494201,30,400861,4.41
764153,30,427773,4.05
378233,30,366121,4.65
509285,30,296168,4.4
301628,30,325550,4.09
739792,30,398998,4.33
870503,30,417245,4.09
920463,30,266850,4.34
300557,20,469078,3.98
677183,30,369984,4.28
174716,30,371004,3.91
663647,30,383991,3.13
956491,30,490031,3.46
403550,30,413770,4.17
985360,30,363412,4.33
229156,15,408685,4.63
915691,20,472870,4.51
155429,15,339416,4.46
881493,30,388914,3.86
764531,30,440109,4.21
672894,15,480444,4.29
498429,30,372011,4.27
144516,30,261796,3.95
907274,15,436201,4.1
477213,15,438467,4.48
786695,10,257981,3.92
477875,30,460699,4.68
978920,20,300235,3.64
531179,30,399522,3.92
395924,30,421482,3.25
208474,30,380200,4.78
363853,20,527006,4.41
310414,30,385347,3.72
651394,30,500377,4.66
764196,30,439399,4.0
882744,20,377082,4.64
631045,30,357323,4.98
735078,30,427217,2.98
650966,30,430499,3.7
673732,30,261755,4.51
961507,30,468931,3.98
145143,30,381631,3.85
908861,20,456983,4.54
824500,15,371099,5.23
940857,30,485489,4.13
812095,15,213530,3.77
808407,30,490684,4.75
906328,15,374013,4.1
273270,30,374993,3.71
157919,10,375296,4.09
483223,30,432121,4.01
615220,30,283091,4.48
245881,15,322599,4.0
958853,30,263018,4.5
262950,30,367295,5.01
382862,30,384971,5.29
889078,15,426862,3.92
681447,30,243951,4.01
116703,30,300719,4.39
322374,15,269100,3.47
493020,30,355063,4.46
141807,30,443753,3.71
860533,30,373075,4.75
499810,15,435879,4.1
164059,10,320403,3.41
905962,30,430010,5.13
810052,30,471141,4.55
821639,30,441789,4.38
988035,30,330980,3.74
685166,30,479736,4.7
369976,30,390921,3.28
832707,30,397922,3.76
986519,30,309441,3.93
281559,30,335975,5.01
329733,30,365417,3.79
562245,30,415269,4.79
641212,15,413941,4.44
122716,30,431613,3.39
653630,30,257199,4.27
568571,30,389566,4.9
989385,30,425386,3.87
774885,30,529437,3.96
723317,30,330331,4.02
771016,30,294572,5.05
826311,30,357480,4.74
589713,20,312601,4.49
290289,30,283990,3.73
873346,30,454065,3.89
622735,30,151652,3.86
672586,30,548616,2.99
758540,30,420985,4.91
930861,30,422547,4.1
926936,15,460829,4.14
439750,30,326888,4.1
605631,30,362986,4.78
982552,30,312569,4.32
638844,30,504744,5.0
636874,15,468637,4.67
805715,20,411118,4.56
188369,30,374837,4.25
636508,30,391073,4.45
649864,30,379928,3.27
143254,30,360235,3.99
427440,30,335420,3.94
674712,10,570549,4.34
195091,30,428407,4.78
957377,15,357659,3.69
365631,15,369960,4.21
208637,30,428664,4.73
990603,15,307766,4.59
599190,30,429656,4.79
820411,30,482844,4.12
976906,30,425478,3.87
410900,30,360460,3.24
595400,30,312625,4.24
355567,10,378944,3.49
764222,30,376749,4.62
924821,30,383111,3.7
302930,15,485892,5.09
845995,30,379796,4.44
467237,30,347695,4.12
289768,30,466880,3.64
143001,30,190932,4.1
291873,30,410907,3.77
437536,30,400789,4.07
324467,30,414872,5.17
482000,30,508573,3.51
519315,15,454254,3.86
902056,30,492552,3.5
188912,30,363026,4.17
216597,30,365282,4.14
366967,15,401885,4.49
400822,30,315600,4.59
722832,15,435391,3.91
938269,15,256097,4.22
419547,10,289038,4.04
745592,30,242232,4.52
438889,30,405331,4.24
875536,20,359018,4.59
281143,30,403493,3.75
924848,30,317422,3.41
230302,30,311604,4.56
434211,30,294071,4.78
947183,15,514367,4.06
942248,30,332461,4.28
224084,30,473283,3.94
320907,30,259920,4.49
686022,20,340085,4.0
297741,20,496998,4.23
986041,30,512429,3.74
434346,30,429368,4.32
521168,30,278929,4.97
685084,30,319910,4.62
551436,30,321761,5.88
637358,30,380892,3.73
251246,30,260636,3.99
235295,30,362945,3.54
901515,30,396354,4.4
254804,30,455091,4.24
531156,30,412747,5.35
841496,15,464833,4.24
747595,30,369496,4.31
308272,30,285217,3.65
869526,30,408692,3.88
474466,15,395981,4.43
300873,30,268623,4.76
660322,30,214902,4.33
644465,15,309270,3.99
797670,15,239821,3.89
373803,15,303522,4.26
463270,30,424396,4.59
314392,30,440187,4.53
999313,30,562537,4.71
989169,30,292030,3.88
797603,30,433601,4.53
473188,30,212872,4.6
890906,30,393642,4.24
101554,30,442561,3.36
567815,20,367511,4.05
720665,30,338403,3.83
721877,15,453770,4.29
307772,30,402503,3.81
494056,15,362907,4.24
485078,30,348119,3.55
795304,30,357698,3.97
403779,30,294717,4.14
518187,30,221496,4.15
685885,30,352749,4.72
323476,20,413107,4.89
866219,30,330613,4.21
885708,30,347121,3.77
121640,30,479483,3.73
934321,30,372504,3.14
245405,30,593590,5.28
511367,30,390767,5.15
499598,30,458193,3.47
180019,30,366981,4.82
275519,20,329216,5.63
438321,30,346384,3.8
303787,30,489395,3.9
204671,30,174927,4.54
311814,30,460803,4.2
417566,30,419894,5.53
739669,30,383991,3.53
761359,10,333926,4.42
668144,30,501081,4.22
885572,30,390263,3.89
920646,30,348277,3.91
634182,30,404270,3.92
473882,15,191893,3.47
211541,30,340302,4.73
802712,30,262881,4.47
114688,30,416241,4.26
912025,30,405530,3.97
372132,15,314777,4.35
679438,30,518081,3.82
711176,30,320368,3.56
425674,30,451065,4.11
247194,30,378248,3.96
360532,30,265369,4.54
387416,30,372716,4.59
943870,15,343614,3.91
695998,30,312933,3.79
171266,30,258745,4.34
789440,15,230365,3.77
125741,30,464510,4.76
692685,15,390838,4.75
221143,30,344470,5.35
193924,30,471070,4.83
664351,30,405749,4.55
630410,30,440086,3.62
819965,30,462429,4.08
403676,15,368065,4.87
121184,30,351440,3.39
125202,30,315416,4.14
198426,15,350190,4.29
519623,15,383514,4.67
985313,30,427287,4.4
208481,30,416987,4.42
860034,20,431497,4.55
602816,20,472327,4.49
899315,15,485084,4.16
405445,15,262617,4.44
904380,30,439423,4.22
492092,30,373017,4.26
489128,15,307480,4.68
434931,30,314717,4.4
351591,30,472862,4.59
711920,10,398710,4.24
764631,30,266678,4.6
677719,30,357527,4.2
728923,20,375917,4.27
441279,30,353042,3.73
296269,30,330280,4.74
941235,15,374130,3.89
469320,30,358165,4.41
268276,30,273475,4.93
293356,10,421610,4.64
807852,30,447946,3.8
544238,30,342029,5.23
158438,30,337030,3.76
474268,30,297745,4.7
630764,30,382970,3.6
663546,30,285564,4.64
399293,30,400167,4.45
171636,30,428681,4.42
548312,30,367417,4.62
197825,30,330202,4.24
421163,15,378107,4.0
568866,30,335807,5.02
234287,30,469872,3.91
389542,30,466985,4.91
813966,30,454995,3.83
399712,30,309378,4.08
362266,30,458925,4.0
867792,15,380972,4.15
130420,30,223387,3.87
872674,30,388150,5.04
527351,15,351854,3.81
362978,30,418208,4.81
570598,15,309647,4.36
451041,30,434201,4.64
265993,20,450299,3.54
919951,30,242463,5.1
716462,30,429088,4.03
404175,30,316434,5.35
566603,30,380904,3.54
851127,30,410447,4.86
585571,30,403383,4.28
220385,30,449659,3.89
818068,30,455147,4.15
385781,30,327157,4.07
143087,30,427335,4.16
333846,30,306760,4.62
480839,15,400707,4.23
869609,15,309889,4.56
899961,20,429348,4.95
785487,15,301996,4.96
478315,30,247261,3.71
778356,30,425759,4.29
299237,20,310594,4.27
891069,30,371064,3.92
791725,30,589747,4.64
951602,30,507796,5.42
100385,30,482016,4.89
177279,30,339398,3.96
164575,30,291227,4.28
713996,30,327541,4.68
433109,30,293137,3.52
510273,15,387839,3.78
161325,30,292091,4.62
623905,15,446355,4.13
269876,20,384157,4.06
723562,30,268384,4.12
978520,30,492879,4.78
433190,30,401149,3.78
726726,15,216042,3.8
177095,15,482797,4.13
700605,30,477063,3.75
160162,15,513148,4.83
995711,30,362544,3.57
803391,30,327849,4.52
586746,30,302216,3.76
674823,30,529775,4.38
141759,30,428224,4.41
947413,30,197342,3.7
931720,30,339974,3.35
826113,30,356750,3.84
168580,30,388358,5.32
515249,30,304127,4.48
541105,30,398421,4.06
606839,30,492854,4.38
865399,30,284086,5.27
357586,30,439336,4.51
925966,30,365617,3.77
188827,30,488899,3.35
567729,30,421766,4.33
522060,30,307969,4.17
104825,30,506308,4.61
655487,10,454462,4.41
264113,10,394321,4.11
641253,30,327356,3.36
958929,30,369525,5.08
728684,30,429601,3.83
293984,10,370378,4.38
668977,15,436896,3.95
682090,30,450367,5.04
259766,15,277143,3.91
976491,15,430559,4.93
133825,30,458868,3.47
483057,30,413204,4.33
940327,30,337712,3.95
333719,30,280602,4.22
945731,30,466324,4.25
755219,30,368931,3.59
105242,30,405039,4.31
533130,30,360600,5.27
487366,30,540932,5.56
637735,30,395270,4.32
415617,10,522395,4.53
235171,30,222501,4.39
600494,30,308404,4.09
533720,30,379260,5.59
926386,30,448655,4.12
527173,30,468562,5.13
458058,30,407232,4.53
810855,20,451140,4.45
822772,15,388170,4.47
807858,30,387996,4.84
974204,20,487712,4.62
730319,30,368859,4.86
735242,15,387771,3.98
801624,30,244925,4.1
920733,30,414855,4.11
951093,30,281468,4.4
149183,15,464595,4.19
467087,30,360144,3.45
155261,30,325570,4.77
153019,30,414310,4.61
736058,30,418791,3.83
427933,30,397636,4.78
578455,30,428540,4.51
190430,30,304966,4.96
379209,30,406795,4.09
220621,30,340061,4.29
676321,30,284203,4.36
616228,15,431653,3.8
640181,30,422145,4.22
393194,30,411259,3.51
541635,30,430217,4.75
339551,30,430034,3.5
572878,30,295513,3.51
876066,30,394151,4.62
846652,30,471128,4.23
324796,30,461489,4.71
588032,30,269828,4.57
285401,30,222397,4.72
712788,15,450089,4.05
188460,30,421651,4.17
239021,15,311125,4.09
657589,30,436280,3.34
857992,15,394012,4.04
654271,30,378008,4.03
811046,30,278307,5.06
850959,30,178712,4.37
760416,30,358505,3.95
168165,30,304973,4.37
478841,30,413993,4.66
335287,30,459403,4.27
119003,20,308994,4.26
636482,30,363975,4.25
342797,20,460670,3.84
401256,30,340327,3.42
799083,30,526015,5.03
706952,30,354794,4.72
484768,30,312610,4.22
898367,30,349876,4.86
497888,30,336433,4.33
991079,15,409188,4.24
942503,30,371214,5.09
130838,15,302029,3.2
967936,30,237705,4.48
150737,30,467377,4.24
284098,15,367370,5.41
678177,30,394413,4.05
157531,10,413403,4.16
332663,30,385101,4.54
923143,30,464998,4.31
705353,30,482793,4.74
785511,10,358087,4.31
892858,30,268014,3.71
685337,30,452321,3.86
457898,20,378690,3.84
202415,30,371730,3.76
497627,30,367865,4.85
586457,30,376859,4.16
907503,30,414594,4.17
450421,30,380419,3.84
762050,30,491768,5.17
982269,30,245240,2.76
219114,30,350442,5.01
625504,30,307689,3.99
370915,15,404031,4.07
337546,20,392347,3.55
273864,15,547094,4.59
189266,30,325204,5.08
233364,30,342985,4.12
717807,30,482935,4.44
528074,30,324396,4.48
880517,30,336931,4.76
479999,30,426883,4.73
648605,15,301509,5.08
300070,30,295225,3.97
228257,30,291865,4.64
723047,30,356430,5.27
681605,30,305102,4.05
549719,10,402551,3.92
333729,30,377598,4.49
737669,30,411555,5.33
326963,30,362633,4.63
958356,30,401347,4.68
473480,15,330209,4.83
871121,30,401948,4.57
741981,15,260173,4.29
144965,30,212152,4.68
609119,20,347768,4.31
608381,30,389403,4.29
946715,30,442620,3.73
625813,15,431554,5.4
715462,10,277280,3.73
167310,30,340044,4.43
184877,30,473316,4.24
238476,30,423445,4.46
699866,30,361092,4.99
592949,15,458666,4.82
261186,10,456911,4.82
854932,30,287017,4.57
626396,30,409824,4.69
712318,30,444681,4.46
588560,10,366616,3.17
790855,30,344832,4.48
985785,30,302804,5.33
979338,30,271023,4.16
340072,20,194212,3.74
744580,30,405166,3.86
873173,30,259243,4.61
854370,30,446940,4.19
148314,20,392113,4.84
245130,30,413749,4.69
988304,30,431368,4.85
243459,30,242435,3.24
441737,30,549768,4.65
248099,10,543008,4.58
615733,30,500129,4.13
181397,30,334337,5.02
959804,30,351425,3.78
854838,10,384910,4.03
905741,30,384667,3.78
384318,30,415425,3.84
732455,10,315621,4.37
886259,30,317754,4.16
975230,30,358166,4.18
277993,30,363452,4.18
401294,30,383272,3.68
468491,30,381775,4.77
797473,15,178026,3.77
661525,30,482645,3.3
907477,15,404839,4.38
863534,30,330644,4.74
660943,30,341486,5.08
612978,30,434770,3.75
868621,15,394850,4.8
738022,10,384158,3.39
431738,30,505204,4.26
953135,20,445083,3.96
503838,10,197226,5.0
259386,30,329104,3.95
133403,30,452070,4.15
284258,30,328532,4.13
329365,15,361165,3.52
538841,30,347713,3.72
981259,30,346727,4.0
813483,30,498111,4.29
711734,30,303095,3.58
958635,30,562431,4.73
154727,30,461138,4.16
947028,15,274826,4.9
964895,15,320802,4.39
239324,15,418938,4.41
322988,30,286883,4.63
630232,30,285443,4.04
519121,30,481799,4.23
712971,30,447936,5.26
495671,30,531550,4.53
827431,30,409988,4.35
687785,30,444481,4.4
755745,20,322458,4.73
342270,15,234461,4.55
298324,15,303381,3.84
293560,30,400289,4.52
288888,30,280327,4.38
901310,30,390693,5.12
373501,15,232847,3.72
896866,30,363053,5.33
192865,15,222224,4.25
526521,30,457733,4.17
878805,15,337373,4.48
785067,30,419158,4.72
312604,30,414658,5.08
222758,20,327994,4.08
252195,30,439707,3.6
995259,30,415149,4.1
621847,30,219260,4.07
303391,30,301955,3.77
134125,20,419414,4.12
370106,30,323624,4.42
416462,30,330739,4.47
698343,30,418801,4.28
792575,30,454612,4.79
208926,30,320347,3.1
414665,30,411814,3.7
929705,10,285268,3.95
775496,30,445443,3.88
426950,30,385261,4.15
567477,30,401023,4.52
505337,15,311299,3.95
226904,15,429424,4.53
570720,30,330069,4.12
916849,15,431461,4.17
343378,15,423474,4.4
259521,30,319974,4.23
534607,30,363281,3.89
802575,20,312465,3.96
730877,30,498678,4.21
516033,10,206193,4.6
661923,20,313274,3.85
529548,30,415459,4.06
655349,20,392344,5.11
311583,15,382284,4.34
993898,30,424001,4.4
903727,15,175730,4.6
122658,30,232120,4.77
655642,20,374575,4.18
836603,30,348901,4.35
555305,30,285392,4.59
912178,15,398086,3.45
842579,20,411385,3.9
375147,30,211284,3.51
307574,30,283538,4.59
553035,20,393606,4.26
151293,15,434830,3.57
868864,30,384550,3.28
316791,30,317535,4.55
579947,30,467438,4.54
187998,30,278736,4.01
144845,30,580455,3.7
272149,30,524570,3.65
643439,30,509652,4.44
187109,30,267170,4.14
683855,30,318756,3.62
674441,30,207524,3.83
490105,30,395290,3.76
591978,15,372921,4.3
366194,15,434150,3.01
520184,30,357163,4.12
